item_id,part,root_text,intent_primary,intent_secondary,escalate,reason_code,labeller_confidence_1_3,quality_flags,pred_intent,pred_decision,pred_reason_code,pred_reason,pred_reply,pred_forced_reason,pred_violations,pred_retrieval_max_sim,pred_model_decision
G0019,A,"@SpotifyCares hi, sometimes when I go back on Spotify a song I would never play is on the currently playing.",account_access_security,,True,account_or_pii,3,[],playback_or_app_issue,auto,none,"The tweet describes a playback anomaly where an unexpected song appears in the currently playing queue, indicating a malfunction in song selection or playback behavior. A careful support agent would first confirm whether this is a known app issue or a user-specific behavior, and would respond with a clarifying question to gather more context.",Thanks for reaching out! Could you clarify which device or app you're using and when this unexpected song first appeared? This helps us investigate if it's a known issue or a one-off behavior.,,[],,auto
G0020,A,@SpotifyCares any update on when Reputation will be on Spotify?,content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,"The customer is asking about the availability of a specific artist's music (Reputation) on Spotify, which falls under content availability. A careful support agent would respond with a standard reply about rights holders deciding availability, as no specific malfunction or account issue is present.","Spotify's catalog availability is determined by rights holders. For updates on when Reputation by Taylor Swift will be available, please check the official Spotify releases page or follow Taylor Swift's official channels.",,[],,auto
G0021,A,@SpotifyCares hello why I can't find Demi Lovato's song I'll be home for christmas?,content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,"The customer is asking why a specific song is not available on Spotify, which falls under content availability. A careful agent would respond with a standard public reply acknowledging the request and noting that rights holders decide availability, which aligns with typical SpotifyCares handling of such queries.","Spotify's catalog availability is determined by rights holders. If you're unable to find the song, it may not be available on the platform. Let us know if you'd like help checking your library or playlists.",,[],,auto
G0022,B,@SpotifyCares hi Spotify you've sent this link in an email to me to contact you so I'd thought I'd drop you a line. My premium account has been hacked and your customer service is nothing short of atrocious. I hope your night is going better than mine.,account_access_security,support_followup_or_complaint,True,account_or_pii,3,[],account_access_security,escalate,account_or_pii,"The customer states their premium account has been hacked, indicating a security issue requiring account verification. This falls under account_access_security. The complaint about customer service is secondary and does not override the need to escalate for account security.","I'm sorry to hear about your account security issue. To protect your account, I'll need to verify your identity. Please reply to this message with your email and a recent payment method for verification. This will be handled privately to ensure your safety.",account_or_pii,[],,escalate
G0023,A,"@115888 I think you need to have your security team look into this.
Cc: @123321 @466175 https://t.co/kGwvGpZ0PK",other_unclear,,True,legal_safety_threat,3,[],account_access_security,escalate,account_or_pii,"The tweet raises a concern about account security, suggesting unauthorized access or compromise, which falls under account_access_security. The request for a security team review indicates potential account compromise, triggering escalation policy for account-related security issues.","Your account may be compromised. To protect your data, we'll need to verify your identity. Please reply to this tweet with your email and a recent transaction detail so we can review it privately.",,[],,escalate
G0025,A,@SpotifyCares I can’t get Hulu on my premium for students + Hulu account. When I try to log into Hulu I get this message “we’re having trouble authorizing your account with Spotify. Please contact Spotify support to help resolve this issue”,family_or_student_plan,,True,account_or_pii,3,[],account_access_security,escalate,account_or_pii,"The customer is unable to log into Hulu due to an authorization error tied to their Spotify account, indicating a potential account access or security issue. This requires verification of account status and authorization links, which necessitates a human review to resolve securely.","We're sorry you're having trouble authorizing your Hulu account. To help resolve this, we'll need to check your account details. Please reply to this tweet with your email address so we can assist you directly in a private message.",,[],,escalate
G0027,A,"Har stört mig länge nu på att ni har skrivit ""Ditt Bibliotek"", ""Din daily mix"", ""Din musik2. Är det inte tänkt att det ska vara Mitt Bibliotek när det är just min musik, min daily mix och mina spellistor?? @147836 @8199",feature_request_or_feedback,,True,non_english,3,[],library_or_playlist_problem,escalate,non_english,message is not in English; routed to a human,Thanks for pointing that out! We use 'Ditt Bibliotek' in Swedish to mean 'Your Library' — it's a translation of 'Your Library' and not a mistake. We appreciate your feedback on the experience and will consider it for future updates.,non_english,[],,auto
G0028,A,@642 @148611 san na po ang PIN number??? Nakailang ulit ko na to https://t.co/NTSEhz4Wvf,account_access_security,,True,non_english,3,[],account_access_security,escalate,non_english,message is not in English; routed to a human,"To protect your account, we'll need to verify your identity. Please reach out to us via DM so we can assist you securely.",non_english,[],,escalate
G0029,A,"@115888
Hello, just paid for premium and am not getting the service",payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,"The customer reports not receiving premium service after payment, indicating a potential billing or entitlement issue. This falls under payment_billing_subscription as it involves a paid subscription not activating. Given the need to verify account status and payment details, a human must handle it to ensure accurate resolution.","I'm sorry you're not getting premium service after payment. To investigate, I'll need to check your account. Please reply to this tweet with your email address so I can assist you directly in a private message.",payment_refund,[],,escalate
G0034,B,"@117153 Hi I've paid 3 months premium but still free account cab you check on this. Thanks. Here's the ref number LKRVEV91, I've paid again but still free here's the 2nd reference number MUL7GG36",payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,"The customer reports being charged for premium but still showing a free account, indicating a potential billing or subscription entitlement issue. This falls under payment_billing_subscription as it involves a discrepancy between payment and account status.","I'll check your account to ensure your premium subscription is active. For security, I'll need to verify your identity. Please reply to this thread or DM me directly to proceed.",payment_refund,[],,escalate
G0036,B,"@115888 i found out that ive been getting charged with a premium in my itunes “subscription” but i have been unsubscribed since september and i’m just on my free account, i can’t find any help feature to reach out to your app CS",payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,"The customer reports being charged for a premium subscription after unsubscribing in September, indicating a billing issue. This falls under payment_billing_subscription as it involves a charge on a non-premium account. The request to reach out to customer service is explicit, and no public troubleshooting step is available in evidence.","I'm sorry you've been charged for a premium subscription after unsubscribing. To resolve this, I'll need to check your account. Please allow me to assist you privately — I'll reach out via DM to verify and resolve this.",,[],,escalate
G0037,A,"@SpotifyCares  i can't join the Spotify Premium, that i had use it for a while but i can't use it since last week! please help",payment_billing_subscription,,True,payment_refund,3,[],account_access_security,escalate,account_or_pii,"The customer cannot access their Premium account and believes it has stopped working, indicating a possible account access or security issue. Since the issue involves account access and functionality, and no public troubleshooting steps are available in evidence, a human must verify account status and resolve access issues.","I'm sorry you're having trouble accessing your Premium account. To help, I'll need to check your account details privately. Please DM me so we can assist you securely.",,[],,escalate
G0038,A,"So @115888 you kick me off my families Family Plan then your website isn't allowing me to accept the invitation while trying to get back on the plan, why?",family_or_student_plan,,False,none,3,[],family_or_student_plan,escalate,explicit_human_request,"The customer is experiencing issues with rejoining a family plan after being kicked off, and the website is not allowing them to accept the invitation. This involves account access and plan eligibility, which requires a human to verify and resolve.","I'm sorry you're having trouble rejoining your family plan. To help, I'll need to check your account. Please DM me so we can assist you directly.",,[],,escalate
G0039,B,@SpotifyCares I can't get spotify to accept payment so I can upgrade to premium. I want to pay you!!! Please help :),payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,"The customer is unable to complete a payment to upgrade to Premium, which involves account payment status and financial transactions. This requires account verification and payment handling, falling under payment-related issues that must be escalated to a human for review.","To help you upgrade to Premium, we'll need to check your payment details. For security, this requires a private conversation. Please DM us your account email so we can assist you directly.",,[],,escalate
G0040,B,"@115888 I recently updated my account details to claim student discount, however I’m now being charged for Premium and the student price! Please can you help me! 😞",payment_billing_subscription,family_or_student_plan,True,payment_refund,3,[],family_or_student_plan,escalate,payment_refund,"The customer is being charged both Premium and student prices, indicating a billing error related to student discount eligibility, which falls under family_or_student_plan. This involves payment and entitlement, requiring a human to verify and resolve.",I'm sorry you're being charged both Premium and student prices. A human will need to review your account to resolve this. Please allow a few business days for a response.,payment_refund,[],,escalate
G0042,A,@115888 when is the hi-fi tier coming?,feature_request_or_feedback,,False,none,3,[],feature_request_or_feedback,auto,none,"The tweet asks about the release timeline of a product feature (Hi-Fi tier), which is a feature request. A careful support agent would acknowledge this and respond with a generic, public statement about feature development timelines, as no specific evidence exists for this case.","Spotify is continuously improving its audio quality, and the Hi-Fi tier is part of our long-term vision. We’ll share updates as they become available.",,[],,auto
G0043,A,@127637 des soucis avec la connection @118117 ? Impossible de me reconnecter à ma Play:1 Cc @SpotifyCares @137949,playback_or_app_issue,,True,non_english,3,[],account_access_security,escalate,non_english,message is not in English; routed to a human,"I'm sorry you're having trouble reconnecting to your account. To help, I'll need to check your account access. Please reply to this tweet with your email address so I can assist you directly in a private message.",non_english,[],,escalate
G0044,B,@SpotifyCares please please please help me update my payment info. it’s not working. please help,payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,"The customer requests updating payment info, which involves account payment details and requires verification — a payment-related issue that must be handled by a human to ensure security and accuracy.","To safely update your payment info, we'll need to verify your account. Please DM us so a human can assist. Your account details will be checked privately.",payment_refund,[],,escalate
G0045,A,tell @115888 to fix my album info!,content_request_or_availability,,False,none,3,[],content_request_or_availability,escalate,account_or_pii,"The customer is requesting correction of album metadata, which falls under content availability or catalogues. However, no evidence exists for how SpotifyCares handles such requests, and no public troubleshooting step is available. Given the lack of actionable public resolution and the need for account-level verification, escalation is required.","To fix your album info, we need to verify your account. Please DM us so we can assist. We'll check the details and update them if needed.",,[],,escalate
G0047,A,"@SpotifyCares my music is repeatedly being undownloaded or refusing to show up in android. I have cleared caches, reinstalled, managed offline devices and it happens repeatedly - please advise.",playback_or_app_issue,,False,none,3,[],playback_or_app_issue,escalate,account_or_pii,"The customer reports repeated undownloading and offline visibility issues on Android, indicating a persistent app or playback malfunction. Given the lack of evidence for a specific resolution path and the need to verify account/device access, a human must assess this issue. This falls under account or device-level playback problems requiring account inspection.","Your Android app is having trouble with offline music. To investigate, we’ll need to check your account and device settings. Please reply to this tweet with your device model and OS version so we can assist further. This will be handled privately for your security.",,[],,escalate
G0049,A,@115888 does the app just not work in Fiji or something? Cause I’ve been trying to sign up and it won’t let me😩😭,content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,"The customer is asking about app availability in Fiji, which falls under catalogue availability. A careful agent would respond with a standard public reply about regional availability, as this is a known category of requests. No account or payment details are involved, so no escalation is needed.","Spotify is available in many countries, but availability can vary by region. We recommend checking our website for the latest info on regional access. If you're in Fiji, let us know — we'll help you find the right way to join.",,[],,auto
G0050,A,@SpotifyCares you guys say i will resiive a email but still i havnt got anny thing,account_access_security,support_followup_or_complaint,True,account_or_pii,3,[],account_access_security,escalate,account_or_pii,"The customer is unable to receive a password reset email, indicating a potential account access or security issue. This falls under account_access_security as the account may be compromised or the email not being delivered due to a configuration or delivery issue. The policy requires escalation when account access is involved.","I'm sorry you haven't received the email. To help, I'll need to check your account. Please reply to this tweet with your email address so I can assist you directly in a private message.",,[],,escalate
G0051,A,"@115888 nothings working or loading it will only let me play songs i’ve downloaded but home and search and browse option won’t load, this is happening for others as well https://t.co/jasAECJVMd",playback_or_app_issue,,False,none,3,[],playback_or_app_issue,escalate,account_or_pii,"The customer reports that home, search, and browse options are not loading, and only downloaded songs can be played — a clear app malfunction affecting core functionality. This falls under playback_or_app_issue. Given the lack of evidence for a specific case, and the fact that account or payment details are not involved, escalation is required to ensure proper investigation of a systemic app issue affecting multiple users.","We're investigating why home, search, and browse aren't loading for you — this affects many users. To help, we'll need to check your account. Please reply to this thread or DM us directly for a private check.",,[],,escalate
G0052,A,"@115888 I need you to get tools discography available to stream, this is my only Christmas wish",content_request_or_availability,,False,none,3,[],content_request_or_availability,escalate,draft_invalid,draft failed validity checks (promise); routed to a human,"Spotify's availability of music is determined by rights holders. We can't guarantee when or if a discography will be added. For updates, follow official Spotify announcements.",draft_invalid,['promise'],,auto
G0053,A,"@115888 On my iphone X, when I play an album it jumps to random songs.  Only plays one song from the album then goes to another random song.  Just started to happen over the weekend.",playback_or_app_issue,,False,none,3,[],playback_or_app_issue,auto,none,"The tweet describes a specific playback malfunction on iPhone X — songs jumping randomly during album playback — which falls under a known app/playback issue. A careful agent would first confirm the device and app context before suggesting next steps, and this is a standard playback issue handled publicly.",Thanks for sharing — this sounds like a playback issue on your iPhone X. Could you confirm if this happens only when playing albums or during specific songs? We'll investigate and share updates if needed.,,[],,auto
G0054,A,Does anyone know why @115888 isn't working?,playback_or_app_issue,,False,none,3,[],playback_or_app_issue,escalate,draft_invalid,draft failed validity checks (anonymised_handle); routed to a human,"Hi there! To help, could you clarify which device or app you're using when @115888 doesn't work? This helps us troubleshoot the issue quickly.",draft_invalid,['anonymised_handle'],,auto
G0055,A,I've picked up on @115888 shuffle algorithm and I just want it to be genuinely random. Can you turn off your algorithm for me? Thanks,library_or_playlist_problem,,False,none,3,[],feature_request_or_feedback,auto,none,"The customer is requesting a change to the shuffle algorithm behavior, which is a product feature request. A careful support agent would acknowledge this as a feature request and respond with a clarifying question or a standard acknowledgment, as no specific malfunction or account issue is present.",Thanks for your feedback! Spotify's shuffle algorithm is designed to balance discovery and personalization. Would you like to share more about what you'd prefer in a truly random experience? We're always listening.,,[],,auto
G0058,B,"@SpotifyCares hi after of 3 months, how much money would have I pay to listen music? Any feature of Spotify app is free? Why you make services have a cost? Tell me motives please. Thanks",payment_billing_subscription,,False,none,3,[],feature_request_or_feedback,escalate,draft_invalid,draft failed validity checks (url_not_in_evidence); routed to a human,"Spotify's free features include ad-supported listening and access to a large catalog. Premium offers enhanced features like offline listening and ad-free experience. Pricing helps fund music curation and development. For details, see our FAQ: https://www.spotify.com/faq/",draft_invalid,['url_not_in_evidence'],,auto
G0059,A,@116130 @SpotifyCares @118062 when will ‘reputation’ be on Spotify!?😫😍,content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,"The tweet asks when a specific music release ('reputation') will be available on Spotify, which falls under content availability. A careful agent would acknowledge the request and note that rights holders decide availability, which is the standard response for such queries.","Spotify's catalog availability is determined by rights holders. We can't confirm when 'Reputation' will be available, but you can check the Spotify catalog directly. If it's not there, it may be due to rights or regional restrictions.",,[],,auto
G0060,A,Is anyone else’s @115888 down??,playback_or_app_issue,,False,none,3,[],other_unclear,auto,none,"The tweet asks about the status of a specific user (@115888) on Spotify, which is not a support request for a feature, account, payment, or service malfunction. It does not describe a problem with playback, library, access, or content availability. This falls under 'other_unclear' as it lacks a clear request or issue aimed at Spotify's service.","Spotify doesn't track or respond to individual user status reports like this. If you're experiencing a playback or app issue, feel free to describe it and we'll help.",,[],,auto
G0063,A,"@115888 should publish a “Shuffle All” feature that shuffles all of Your Daily Mixes

@125633 @SpotifyCares @117168",feature_request_or_feedback,,False,none,3,[],feature_request_or_feedback,auto,none,"The tweet requests a new feature (Shuffle All for Daily Mixes), which falls under product feature requests. A careful support agent would acknowledge this in public without inventing steps or promises, and no account or payment details are involved.",Thanks for the suggestion! We're always looking at ways to improve how Daily Mixes are shuffled. You can share more details or feedback in our community forum if you'd like.,,[],,auto
G0064,B,Hey @115888 pls bring back the touch preview feature. It was the best feature you had ☹️,feature_request_or_feedback,,False,none,3,[],feature_request_or_feedback,auto,none,"The tweet expresses a feature request for the touch preview feature, which is a product feature request. A careful support agent would acknowledge this in a public reply without inventing steps or promises, and no account or payment details are involved.","Thanks for the feedback! We appreciate you highlighting the touch preview feature. Feature requests are reviewed by our team, and we’ll keep your suggestion in mind as we continue to improve the app.",,[],,auto
G0066,B,"@SpotifyCares I can't log into spotify application on my computer.   All I get is the message 'service is temporarily unavailable, please try again later. (Error code: 404).  Been like this for a week.  Phone and desktop working fine.",playback_or_app_issue,,False,none,3,[],account_access_security,escalate,account_or_pii,"The customer cannot log into the Spotify application on their computer, indicating a potential account access or login issue. Error code 404 and a week-long duration suggest a persistent service issue, which may involve account security or login functionality. Given the lack of evidence and the sensitivity of account access, escalation is required to ensure proper handling.","We've seen similar login issues and will need to check your account access. For your security, we'll move this to a private message where we can assist you directly. Please reply to that message to continue.",,[],,escalate
G0067,B,"@SpotifyCares 
I want to know if you guys charge for the month past or coming month ??? Please answer me!!",payment_billing_subscription,,False,none,3,[],payment_billing_subscription,auto,none,"The customer is asking about billing cycle timing (past or coming month), which falls under payment billing subscription. A careful agent would clarify the billing cycle without inventing timelines or promises.","Spotify bills at the end of each month for the previous month's usage. If you're seeing a charge for a past month, it's likely due to that cycle. For clarity, please check your billing history in the app or web player.",,[],,auto
G0068,A,@SpotifyCares hello I'm trying to sign up for the spotify premium for 3 months THING but every every time I put my bank details and click next it says the site is timed out or something,payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,"The customer is experiencing a payment issue during signup, specifically a timeout when entering bank details, which falls under payment_billing_subscription. As no evidence exists for this exact case, and account payment details are involved, a human must verify the issue.","We're sorry you're having trouble signing up. To help resolve this, we'll need to check your payment details. Please reply to this tweet with your full account email so we can assist you privately.",,[],,escalate
G0069,A,"Hey @115888 would ❤️ you forever if you could put out a ""Baby, It's Cold Outside""-free holiday playlist 

x, team SG",feature_request_or_feedback,,False,none,3,[],content_request_or_availability,auto,none,"The customer requests a holiday playlist without 'Baby, It's Cold Outside', which is a catalogue availability request. A careful support agent would acknowledge this as a content request and respond with a public, generic reply that aligns with standard handling of such requests.","Thanks for your feedback! We're always working to improve our holiday playlists. If you'd like, we can share a playlist without 'Baby, It's Cold Outside' — just let us know your preferences, and we'll do our best to help.",,[],,auto
G0070,B,"@SpotifyCares Should I be worried about having a lot of my saved music under my ""Liked from Radio"" playlist? Is that ever in danger of being deleted/changed/something?",library_or_playlist_problem,,False,none,3,[],library_or_playlist_problem,auto,none,"The customer is asking about the nature and safety of music in a specific playlist (Liked from Radio), which relates to their library and playlist content. This falls under library or playlist problem, as it concerns the integrity and permanence of saved music. A careful agent would respond with a general reassurance about Spotify's playlist policies without inventing details or promises.","Your 'Liked from Radio' playlist is part of Spotify's normal functionality and your saved music is safe. It won't be deleted or changed without your consent. If you have concerns, feel free to reach out to us directly.",,[],,auto
G0071,A,nako spotify,other_unclear,,True,no_actionable_content,3,[],other_unclear,escalate,no_actionable_content,message has no actionable text (image-only or empty); a human should look,Hi there! Could you please clarify what you meant by 'nako spotify'? I'm here to help with any questions you have about Spotify. 😊,no_actionable_content,[],,auto
G0073,A,"@115888 @SpotifyCares yeah... if you could just fix your app, that would be great 👍🏼 https://t.co/kdFUROKRNy",playback_or_app_issue,,False,none,3,[],feature_request_or_feedback,auto,none,"The tweet expresses a general wish to fix the app, which aligns with a feature request or feedback. A careful support agent would acknowledge this with a friendly, public reply that reflects a standard response to such requests without inventing solutions or timelines.",Thanks for the feedback! We appreciate your support and are always working to improve the app experience. Let us know if there's a specific feature you'd like to see.,,[],,auto
G0075,B,"@SpotifyCares hey! Thinking about premium but want to know if album art will show in my car. Will be from downloaded music, not streamed. This is important as it's a deal breaker!!",feature_request_or_feedback,,False,none,3,[],playback_or_app_issue,escalate,draft_invalid,draft failed validity checks (too_long); routed to a human,"Thanks for your question! On Spotify, album art is shown when playing downloaded music on supported devices, including cars. For your car, ensure the device supports Spotify and is updated. If you're still seeing no art, check device settings or reach out to Spotify Support for help.",draft_invalid,['too_long'],,auto
G0076,B,@SpotifyCares I'm trying to update my payment information and it keeps kicking me to Spotify for Students. I'm no longer a student; I just want to update my payment info for a premium account. I think this is a website bug,payment_billing_subscription,family_or_student_plan,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,"The customer is requesting to update payment info for a premium account but is being redirected to a student-related page, indicating a potential account or payment flow issue. This involves account settings and payment status, which requires verification of identity and account details. As such, a human must review the account to resolve.","To help resolve this, we'll need to check your account. Please reply to this tweet with your email address so we can verify your details and assist you directly in a private message.",payment_refund,[],,escalate
G0077,A,Fwd: @spotifycares https://t.co/U3XE32TsG4,other_unclear,,True,no_actionable_content,3,[],other_unclear,escalate,no_actionable_content,message has no actionable text (image-only or empty); a human should look,"No specific issue is mentioned in your message. Could you clarify what you're asking about? For example, is it a playback, account, or feature question?",no_actionable_content,[],,auto
G0078,A,"Dear .@115888 

STOP DELETING MY DAILY MIXES!",library_or_playlist_problem,,True,anger_churn,3,[],library_or_playlist_problem,escalate,non_english,message is not in English; routed to a human,I'm sorry to hear your daily mixes are being deleted. Could you please clarify which mixes you're referring to and on which device or platform? This helps us better understand and support you.,non_english,[],,auto
G0079,B,@SpotifyCares why was I not notified about needing to re-verify my student account eligibility? I tried to get the student account again and the website now says I’m a student but I still can’t access Hulu. Do I have to wait a whole month? And can the $9.99 be reversed?,family_or_student_plan,,True,account_or_pii,3,[],payment_billing_subscription,escalate,payment_refund,"The customer asks about student account re-verification, access to Hulu, and a refund of $9.99, indicating a payment and account access issue. The request for a refund and eligibility verification falls under payment and account security, requiring a human to verify account status and eligibility. The customer's question about waiting a month and refund eligibility implies a financial entitlement issue, which necessitates a human review.","I'm sorry you're having trouble with your student account eligibility and access. To help, I'll need to check your account details privately. Please reply to this tweet with your email or let me know if you'd like to speak with a human agent directly. We can then verify your status and explore options for your $9.99 charge.",,['too_long'],,escalate
G0080,A,Appreciate it. https://t.co/7BxCc61d9G,other_unclear,,False,none,3,[],feature_request_or_feedback,escalate,no_actionable_content,message has no actionable text (image-only or empty); a human should look,Thanks for the kind words! We appreciate you being part of the Spotify community.,no_actionable_content,[],,auto
G0082,A,"@115888 I was listening to Spotify today, tried now and it's logged me out and won't let me sign back in. Tried to reset password but doesn't recognise my username/email. What's going on???",account_access_security,,True,account_or_pii,3,[],account_access_security,escalate,account_or_pii,"The customer cannot log in and does not recognise their username/email, indicating a potential account access or security issue. This requires account verification, which can only be done by a human reviewing the account. The policy mandates escalation for account access issues.","Your account may be compromised. To protect it, we'll need to verify your identity. Please reply to this tweet with your email and a recent login date, or contact us directly via DM for a secure review.",account_or_pii,[],,escalate
G0084,B,@117153 I'm premium but the commercials haven't stop. Is it something wrong with Spotify?,payment_billing_subscription,,True,payment_refund,3,[],playback_or_app_issue,escalate,payment_refund,the draft hands the customer to DM about a payment matter; a human takes over there,"Premium subscribers should not see commercials. If this is happening, it might be a temporary issue. Please confirm your subscription status in the app settings. If it persists, we’ll investigate.",payment_refund,[],,auto
G0085,B,"@115888 needs to add @5413's version of ""What Dreams Are Made Of"" on their site!! I'm not down with that shitty Kids Bop version!!",content_request_or_availability,,False,none,3,[],content_request_or_availability,escalate,draft_invalid,draft failed validity checks (url_not_in_evidence); routed to a human,"Thanks for your feedback! Spotify's catalog is curated by rights holders, so we can't add or remove specific versions of songs. For more, see our content availability policy: https://www.spotify.com/privacy/content-availability/",draft_invalid,['url_not_in_evidence'],,auto
G0089,A,Are you kidding me @115888 ? In a 50 minute period I got nine minutes of music and the rest was ads come on please stop this I know you guys gotta make money but come on now,feature_request_or_feedback,,False,none,3,[],playback_or_app_issue,escalate,payment_refund,"The customer reports inconsistent music playback with frequent ads, indicating a potential app or service malfunction. While this falls under playback issues, the emotional tone and lack of specific device or context suggest a need for account verification or deeper investigation, which requires a human to assess. Given the absence of direct evidence, and the potential for account or service-level issues, escalation is required.","We're sorry you're experiencing this. To help investigate, we'll need to check your account. Please DM us so we can assist you directly.",,[],,escalate
G0091,A,hey @115888 where’s the rest of the heathers soundtrack ur making it v hard for me to listen to it when i’m out of the house,content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,"The customer is asking about the availability of a specific soundtrack, indicating a request for content that is not currently accessible. This falls under content_request_or_availability as it concerns the catalogue availability of music.","The full Heather's soundtrack is not yet available on Spotify. Content availability is determined by rights holders, so we can't confirm when it might be added. For updates, follow Spotify's official announcements.",,[],,auto
