item_id,part,root_text,intent_primary,intent_secondary,escalate,reason_code,labeller_confidence_1_3,quality_flags,pred_intent,pred_decision,pred_reason_code,pred_reason,pred_reply,pred_forced_reason,pred_violations,pred_retrieval_max_sim,pred_model_decision
G0039,B,@SpotifyCares I can't get spotify to accept payment so I can upgrade to premium. I want to pay you!!! Please help :),payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,account_or_pii,"The customer is experiencing a payment issue, which requires account-specific investigation in a private channel.",Hey! We'd like to look into this for you. Could you send us a DM with your account's email address so we can help further? https://t.co/ldFdZRiNAt,,[],0.3386658050706937,escalate
G0040,B,"@115888 I recently updated my account details to claim student discount, however I’m now being charged for Premium and the student price! Please can you help me! 😞",payment_billing_subscription,family_or_student_plan,True,payment_refund,3,[],payment_billing_subscription,escalate,account_or_pii,"The customer is reporting a billing issue related to a student discount, which requires account-specific investigation by a human agent.",Hey! We're here to help. Can you DM us your account's username or email address? We'll take a look under the hood https://t.co/ldFdZRiNAt,payment_refund,[],0.30133285674447374,escalate
G0042,A,@115888 when is the hi-fi tier coming?,feature_request_or_feedback,,False,none,3,[],feature_request_or_feedback,auto,none,"The customer is asking about a future feature, and the evidence provides a standard response for this query.","Hi! We don't have any info to share right now, but you can show your support for Lossless streaming by voting at https://t.co/jA0OzJ0OO3",,[],0.3998140119784736,auto
G0043,A,@127637 des soucis avec la connection @118117 ? Impossible de me reconnecter à ma Play:1 Cc @SpotifyCares @137949,playback_or_app_issue,,True,non_english,3,[],playback_or_app_issue,escalate,non_english,message is not in English; routed to a human,Hey! We're sorry to hear you're having trouble connecting your device. Could you let us know a bit more about what's happening? We'll see what we can suggest.,non_english,[],0.3106636098303949,auto
G0044,B,@SpotifyCares please please please help me update my payment info. it’s not working. please help,payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,account_or_pii,"The customer is having trouble with payment information, which requires account-specific investigation in a private channel.","Hey, help's here. Could you DM us your account's email address or username? We'll take a look backstage https://t.co/ldFdZRiNAt",payment_refund,[],0.5042611618451729,escalate
G0045,A,tell @115888 to fix my album info!,content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,"The customer is reporting an issue with album metadata, and the evidence shows asking for more details about the specific content is the standard first step.",Hi there! We're here to help. Could you let us know which album you're referring to and what exactly is wrong with the info? We'll take a closer look.,,[],0.2457664162349801,auto
G0047,A,"@SpotifyCares my music is repeatedly being undownloaded or refusing to show up in android. I have cleared caches, reinstalled, managed offline devices and it happens repeatedly - please advise.",playback_or_app_issue,,False,none,3,[],playback_or_app_issue,auto,none,"The customer is experiencing a known issue with downloads being removed, and the evidence provides a direct link to troubleshooting steps for this specific problem.",Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this.,,[],0.2749124233313954,auto
G0049,A,@115888 does the app just not work in Fiji or something? Cause I’ve been trying to sign up and it won’t let me😩😭,content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,"The user is asking about service availability in Fiji, which is addressed by the standard response in the evidence.",Hey there! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM to be the first to hear when we arrive in your region.,,[],0.29534602344720207,auto
G0050,A,@SpotifyCares you guys say i will resiive a email but still i havnt got anny thing,account_access_security,support_followup_or_complaint,True,account_or_pii,3,[],support_followup_or_complaint,escalate,account_or_pii,"The customer is reporting a missing email and requires account-specific assistance, which necessitates moving the conversation to a private channel.","Hi there, that's not cool! Could you DM us your account's username or email address? We'll check backstage https://t.co/ldFdZRiNAt",,[],0.2474010437408405,escalate
G0051,A,"@115888 nothings working or loading it will only let me play songs i’ve downloaded but home and search and browse option won’t load, this is happening for others as well https://t.co/jasAECJVMd",playback_or_app_issue,,False,none,3,[],playback_or_app_issue,auto,none,"The customer is experiencing a playback/app malfunction, and the evidence shows SpotifyCares suggesting a logout/restart as a first troubleshooting step.","Hey! Sorry to hear the app isn't loading correctly. Could you try logging out of Spotify, restarting your device, and logging back in? Let us know if that helps or if you're still having trouble.",,[],0.24287363325214312,auto
G0052,A,"@115888 I need you to get tools discography available to stream, this is my only Christmas wish",content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,"The customer is requesting specific content that is not currently available, and the evidence shows a standard response for this type of request.","Hey! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa",,[],0.3410281607594298,auto
G0053,A,"@115888 On my iphone X, when I play an album it jumps to random songs.  Only plays one song from the album then goes to another random song.  Just started to happen over the weekend.",playback_or_app_issue,,False,none,3,[],playback_or_app_issue,auto,none,"The customer is experiencing a playback issue, and the evidence suggests checking for Autoplay settings or gathering device/app version details.","Hey! Sorry to hear about the trouble with playback. Could you let us know if you have Autoplay enabled in your settings? Also, please tell us which version of the app you're using by tapping Your Library > Settings (gear icon) > About.",,[],0.3004270238451241,auto
G0054,A,Does anyone know why @115888 isn't working?,playback_or_app_issue,,False,none,3,[],other_unclear,auto,none,"The tweet is too vague to determine the specific issue, so a clarifying question is required.",Hi! We're not sure what you mean by that. Could you let us know a bit more about what's happening so we can help?,,[],0.4966676943820733,auto
G0055,A,I've picked up on @115888 shuffle algorithm and I just want it to be genuinely random. Can you turn off your algorithm for me? Thanks,library_or_playlist_problem,,False,none,3,[],feature_request_or_feedback,auto,none,"The customer is providing feedback on the shuffle algorithm, and the evidence shows a standard response for this type of feedback.",Hey! We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: https://t.co/T3vZnSL3od,,[],0.3875925935478093,auto
G0058,B,"@SpotifyCares hi after of 3 months, how much money would have I pay to listen music? Any feature of Spotify app is free? Why you make services have a cost? Tell me motives please. Thanks",payment_billing_subscription,,False,none,3,[],payment_billing_subscription,escalate,draft_invalid,draft failed validity checks (url_not_in_evidence); routed to a human,"Hey! You can check out our different plans and pricing at https://www.spotify.com/premium. We offer a free, ad-supported version of the service as well. Let us know if you have any other questions!",draft_invalid,['url_not_in_evidence'],0.33033705860356355,auto
G0059,A,@116130 @SpotifyCares @118062 when will ‘reputation’ be on Spotify!?😫😍,content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,"The customer is asking about the availability of a specific album, and there is clear evidence of how to respond to this exact query.","Hi! Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c",,[],0.6443854022166877,auto
G0060,A,Is anyone else’s @115888 down??,playback_or_app_issue,,False,none,3,[],playback_or_app_issue,auto,none,"The customer is reporting a potential service outage or app issue, and the standard procedure is to ask for specific details about the problem and the device being used.","Hi! That doesn't sound good. Can you let us know what's happening exactly, and which device and OS you're using? We'd love to see what we can suggest.",,[],0.5242131845648207,auto
G0063,A,"@115888 should publish a “Shuffle All” feature that shuffles all of Your Daily Mixes

@125633 @SpotifyCares @117168",feature_request_or_feedback,,False,none,3,[],feature_request_or_feedback,auto,none,"The customer is requesting a new feature, and the evidence shows that SpotifyCares acknowledges such feedback by noting it and passing it to the relevant team.","Hey, we hear you! Your feedback has been noted and passed onto the team.",,[],0.27664240852319166,auto
G0064,B,Hey @115888 pls bring back the touch preview feature. It was the best feature you had ☹️,feature_request_or_feedback,,False,none,3,[],feature_request_or_feedback,auto,none,"The customer is requesting a feature change, and the evidence shows a standard response for this specific request.",Hey! We have more info about this here: https://t.co/pXBCq8GlsI. Give us a shout if you have any questions,,[],0.688446748551112,auto
G0066,B,"@SpotifyCares I can't log into spotify application on my computer.   All I get is the message 'service is temporarily unavailable, please try again later. (Error code: 404).  Been like this for a week.  Phone and desktop working fine.",playback_or_app_issue,,False,none,3,[],playback_or_app_issue,auto,none,"The customer is reporting a specific error code on a specific device, and the evidence shows asking for device and OS details is the standard first step.","Hey! Sorry to hear you're having trouble with the desktop app. To help us look into this, could you let us know your operating system and the version of the app you're using?",,[],0.2845607331192346,auto
G0067,B,"@SpotifyCares 
I want to know if you guys charge for the month past or coming month ??? Please answer me!!",payment_billing_subscription,,False,none,3,[],payment_billing_subscription,escalate,payment_refund,the draft hands the customer to DM about a payment matter; a human takes over there,"Hi! We charge for the upcoming month of service in advance. If you have any questions about a specific charge on your account, please send us a DM so we can take a closer look.",dm_handoff,[],0.32038526145591073,auto
G0068,A,@SpotifyCares hello I'm trying to sign up for the spotify premium for 3 months THING but every every time I put my bank details and click next it says the site is timed out or something,payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,auto,none,"The customer is experiencing a technical issue during the payment/signup process, and the evidence suggests troubleshooting steps like clearing cache or using an incognito window.","Hey there! Can you try clearing your browser's cache and cookies, or try signing up using an incognito window or a different browser instead? Let us know how it goes.",,[],0.2535439282645538,auto
G0069,A,"Hey @115888 would ❤️ you forever if you could put out a ""Baby, It's Cold Outside""-free holiday playlist 

x, team SG",feature_request_or_feedback,,False,none,3,[],feature_request_or_feedback,auto,none,"The customer is providing feedback on playlist content, which is handled by passing the feedback to the curation team as per evidence E2.","Hey! Our Curation team are independent and use taste, data, research, and trends to create playlists, but we’ll pass on your feedback.",,[],0.3021533735906361,auto
G0070,B,"@SpotifyCares Should I be worried about having a lot of my saved music under my ""Liked from Radio"" playlist? Is that ever in danger of being deleted/changed/something?",library_or_playlist_problem,,False,none,3,[],library_or_playlist_problem,escalate,account_or_pii,"The customer is expressing concern about the safety of their library, and the evidence suggests moving to DM to investigate account-specific concerns.","Hi! Don't worry, your saved music is safe. We don't delete or change your playlists. If you're seeing anything unusual, feel free to DM us your account email or username so we can take a look backstage: https://t.co/ldFdZRiNAt",,[],0.22047420098466966,escalate
G0071,A,nako spotify,other_unclear,,True,no_actionable_content,3,[],other_unclear,escalate,no_actionable_content,message has no actionable text (image-only or empty); a human should look,"Hey! We're sorry to hear you feel that way, but we're here to help. Can you DM us your account's email address? We'll check backstage",no_actionable_content,[],0.7521605429778241,escalate
G0073,A,"@115888 @SpotifyCares yeah... if you could just fix your app, that would be great 👍🏼 https://t.co/kdFUROKRNy",playback_or_app_issue,,False,none,3,[],playback_or_app_issue,auto,none,"The customer is reporting a general app issue without details, so I am asking for the device and OS information as shown in the evidence.","Hi there! We'd like to help. What seems to be the issue? Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest.",,[],0.37348157214519595,auto
G0075,B,"@SpotifyCares hey! Thinking about premium but want to know if album art will show in my car. Will be from downloaded music, not streamed. This is important as it's a deal breaker!!",feature_request_or_feedback,,False,none,3,[],feature_request_or_feedback,auto,none,"The user is asking about a specific feature capability, and the evidence shows directing users to the Community site for feedback or feature-related questions.","Hey! Whether album art displays in your car depends on your car's infotainment system and how it handles Bluetooth or USB connections. We don't have a specific list of compatible systems, but we'd love to hear your feedback on this: https://t.co/SEK4E4gi22",,[],0.2039862830897055,auto
G0076,B,@SpotifyCares I'm trying to update my payment information and it keeps kicking me to Spotify for Students. I'm no longer a student; I just want to update my payment info for a premium account. I think this is a website bug,payment_billing_subscription,family_or_student_plan,True,payment_refund,3,[],payment_billing_subscription,escalate,account_or_pii,"The customer is experiencing a payment update issue related to their student plan status, which requires account-specific investigation in a private channel.",Hey there! We'll help out. Can you DM us your account's email address? We'll take a look under the hood https://t.co/ldFdZRiNAt,payment_refund,[],0.4588740849804636,escalate
G0077,A,Fwd: @spotifycares https://t.co/U3XE32TsG4,other_unclear,,True,no_actionable_content,3,[],other_unclear,escalate,no_actionable_content,message has no actionable text (image-only or empty); a human should look,Hi! We're not sure what you're referring to with that link. Could you let us know how we can help you today?,no_actionable_content,[],0.8294964908604632,auto
G0078,A,"Dear .@115888 

STOP DELETING MY DAILY MIXES!",library_or_playlist_problem,,True,anger_churn,3,[],library_or_playlist_problem,escalate,non_english,message is not in English; routed to a human,"Hey, sorry to hear that. We'd like to help. Can you let us know what device, operating system, and Spotify version you're using?",non_english,[],0.41636646770836816,auto
G0079,B,@SpotifyCares why was I not notified about needing to re-verify my student account eligibility? I tried to get the student account again and the website now says I’m a student but I still can’t access Hulu. Do I have to wait a whole month? And can the $9.99 be reversed?,family_or_student_plan,,True,account_or_pii,3,[],family_or_student_plan,escalate,account_or_pii,"The customer is reporting a billing issue and a problem with their student plan/Hulu access, which requires a human to investigate the account details in a private channel.",Hey! We're sorry to hear about the trouble with your Hulu access and the charge. Can you DM us your account's email address? We'll take a look backstage https://t.co/ldFdZRiNAt,,[],0.25150094322065863,escalate
G0080,A,Appreciate it. https://t.co/7BxCc61d9G,other_unclear,,False,none,3,[],other_unclear,escalate,no_actionable_content,message has no actionable text (image-only or empty); a human should look,"Hey there. Thanks for your comments, we appreciate you! We'll be here if you need us 😁",no_actionable_content,[],0.5276882121394166,auto
G0082,A,"@115888 I was listening to Spotify today, tried now and it's logged me out and won't let me sign back in. Tried to reset password but doesn't recognise my username/email. What's going on???",account_access_security,,True,account_or_pii,3,[],account_access_security,escalate,account_or_pii,"The customer is unable to log in and their credentials are not being recognized, which requires a private investigation by a human agent.",Hey there! That doesn't sound good. Could you DM us your account's email address? We'll take a look under the hood https://t.co/ldFdZRiNAt,account_or_pii,[],0.38577088766863077,escalate
G0084,B,@117153 I'm premium but the commercials haven't stop. Is it something wrong with Spotify?,payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,account_or_pii,"The customer is reporting a subscription entitlement issue where they are paying for Premium but still hearing ads, which requires account-level investigation.",That's odd. Could you DM us your account's username or email address? We'll take a look backstage https://t.co/ldFdZRiNAt,payment_refund,[],0.32418247871912825,escalate
G0085,B,"@115888 needs to add @5413's version of ""What Dreams Are Made Of"" on their site!! I'm not down with that shitty Kids Bop version!!",content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,"The customer is requesting a specific version of a song, and the evidence shows SpotifyCares provides a link explaining content availability for such requests.","Fingers crossed we'll be able to have it soon! We'd love to have that version available, but there's more info about how content works on Spotify here: https://t.co/0i8GpimuDa",,[],0.27146350818969095,auto
G0089,A,Are you kidding me @115888 ? In a 50 minute period I got nine minutes of music and the rest was ads come on please stop this I know you guys gotta make money but come on now,feature_request_or_feedback,,False,none,3,[],playback_or_app_issue,auto,none,"The customer is reporting an issue with ad-free listening, and the evidence shows SpotifyCares asks if the app crashed as a first troubleshooting step.","Hey, that doesn't sound good! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset.",,[],0.3109985323570846,auto
G0091,A,hey @115888 where’s the rest of the heathers soundtrack ur making it v hard for me to listen to it when i’m out of the house,content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,"The customer is asking about missing content, and the evidence shows a standard response for this type of inquiry.","Hey! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa",,[],0.3724931178440854,auto
G0093,A,@115888 is it a feature to use my password as the very prominently displayed and in clear text username in the app now?   #WTF #netsec miss,account_access_security,,True,account_or_pii,3,[],account_access_security,escalate,account_or_pii,"The customer is reporting a potential security issue with their account credentials, which requires a human agent to investigate via DM.",That doesn't sound right. Could you send us a DM with your account's email address? We'll take a look under the hood https://t.co/ldFdZRiNAt,,[],0.1993011966358735,escalate
G0094,A,"@SpotifyCares - I'm Premium and it's telling me in not? Why am I seeing ads?
Please sort this out asap",payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,account_or_pii,"The customer is reporting a billing/subscription issue where they are not receiving the benefits of their Premium plan, which requires account-specific investigation in a private channel.",Hi there! Sorry to hear you're seeing ads while on Premium. Could you please DM us the email address associated with your account? We'll take a look under the hood for you.,payment_refund,[],0.2739686728210051,escalate
G0097,A,I’d like to see my @115888 play count for both Twinkle Twinkle Little Star (the hit single) and the album “2017 White Noise for Baby Sleep” #breakingrecords #repeatONE,feature_request_or_feedback,,False,none,3,[],feature_request_or_feedback,auto,none,"The customer is requesting a feature that is not currently available, and the evidence shows directing users to the community idea page is the standard response.","Hey there, we can see how that’d be useful! You can vote for the official idea here: https://t.co/2MDGCLPOX5",,[],0.16771515266757966,auto
G0099,B,"@117153 Can I tweet at this account in Spanish?
Because I need help",support_followup_or_complaint,,False,none,3,[],support_followup_or_complaint,escalate,non_english,"The customer is asking about language support and needs help, so I am inviting them to DM their issue to be handled by a human.","Hi! We're happy to help. While we primarily support in English here, please feel free to send us a DM with the details of your issue and we'll do our best to assist you.",,[],0.29794710217600917,escalate
G0101,A,"There really needs to be @115888 feature where you can add a specific part of a song, rather than the whole song, to a playlist.",feature_request_or_feedback,,False,none,3,[],feature_request_or_feedback,auto,none,"The customer is requesting a new feature, and the standard procedure is to direct them to the Spotify Community to suggest it.",Sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users.,,[],0.29596557459435646,auto
G0102,B,@115888 I was paying for a student membership and all of a sudden there’s a premium charge on my account for this month?,payment_billing_subscription,family_or_student_plan,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,"The customer is reporting an unexpected charge on their account, which requires a human agent to investigate via DM.",Hey! Help's here. Could you DM us your account's username or email address? We'll take a look backstage https://t.co/ldFdZRiNAt,,[],0.3572361978963867,escalate
G0103,A,why RBD is not on spotify??? @SpotifyCares,content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,"The customer is asking about the availability of specific content, and the response follows the established pattern of expressing a desire to have the content while providing the standard information link.",Hey! We'd love to have them on Spotify! Hopefully we will in the future. Check this out: https://t.co/MEjmIRL2eB,,[],0.5776313258507247,auto
G0105,A,@115888 thanks for over charging me 5 times this month,payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,account_or_pii,"The customer is reporting a billing issue, which requires account-specific investigation in a private channel.",Hey there! That doesn't sound good. Can you DM us your account's email address? We'll take a look backstage https://t.co/ldFdZRiNAt,payment_refund,[],0.3378052605252905,escalate
G0106,B,@117153 Hello. I am having issues with my Spotify family premium.,family_or_student_plan,,False,none,3,[],family_or_student_plan,escalate,account_or_pii,"The customer is reporting an issue with their Family plan, which requires account-specific investigation in a private channel.",Hey there! Help's here. Could you DM us your Spotify account's email address and tell us a bit more about the issue you're having with your Family plan? We'll take a look under the hood https://t.co/ldFdZRiNAt,,[],0.5288565087677971,escalate
G0107,B,@115888 hey I can't get in in my account and can't change the password.,account_access_security,,True,account_or_pii,3,[],account_access_security,escalate,account_or_pii,"The customer is unable to access their account or reset their password, which requires a secure investigation via DM.",Hey! Can you send us any email addresses or usernames you may have used to create an account? We'll take a look backstage https://t.co/ldFdZRiNAt,,[],0.35993544052284865,escalate
