item_id,part,root_text,intent_primary,intent_secondary,escalate,reason_code,labeller_confidence_1_3,quality_flags,pred_intent,pred_decision,pred_reason_code,pred_reason,pred_reply,pred_forced_reason,pred_violations,pred_retrieval_max_sim,pred_model_decision
G0019,A,"@SpotifyCares hi, sometimes when I go back on Spotify a song I would never play is on the currently playing.",account_access_security,,True,account_or_pii,3,[],playback_or_app_issue,auto,none,rule: no escalation pattern matched,"Hey, that's not cool! Can you tell us the device, Android, and Spotify versions you're rocking? We'll see what we can suggest",,[],0.31825519602231955,auto
G0020,A,@SpotifyCares any update on when Reputation will be on Spotify?,content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,rule: no escalation pattern matched,"Hi Mika! Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c💚",,[],0.5091956631257524,auto
G0021,A,@SpotifyCares hello why I can't find Demi Lovato's song I'll be home for christmas?,content_request_or_availability,,False,none,3,[],feature_request_or_feedback,auto,none,rule: no escalation pattern matched,Hey Henrik! We’ll have it available to you as soon as it’s available to us: https://t.co/0i8GpimuDa,,[],0.3565194026370505,auto
G0022,B,@SpotifyCares hi Spotify you've sent this link in an email to me to contact you so I'd thought I'd drop you a line. My premium account has been hacked and your customer service is nothing short of atrocious. I hope your night is going better than mine.,account_access_security,support_followup_or_complaint,True,account_or_pii,3,[],account_access_security,escalate,account_or_pii,rule: policy pattern 'account_or_pii' matched,1: Hey Joe! We're very sorry that we are unable to respond to you right away. You can reach our Email team at https://t.co/cXo1ujyQtJ.,,[],0.25409771978883244,escalate
G0023,A,"@115888 I think you need to have your security team look into this.
Cc: @123321 @466175 https://t.co/kGwvGpZ0PK",other_unclear,,True,legal_safety_threat,3,[],content_request_or_availability,escalate,account_or_pii,rule: the nearest historical reply hands the customer to DM,Hey Eric! Could you send us a DM with your account's email address or username? We'll take a look backstage https://t.co/ldFdZRiNAt,,[],0.27479325733411525,escalate
G0025,A,@SpotifyCares I can’t get Hulu on my premium for students + Hulu account. When I try to log into Hulu I get this message “we’re having trouble authorizing your account with Spotify. Please contact Spotify support to help resolve this issue”,family_or_student_plan,,True,account_or_pii,3,[],payment_billing_subscription,escalate,payment_refund,rule: the nearest historical reply hands the customer to DM,Hey Patrick! Could you DM us your account's username/email address? We'll take a look and see what's going on https://t.co/ldFdZRiNAt,,[],0.7260178737408783,escalate
G0027,A,"Har stört mig länge nu på att ni har skrivit ""Ditt Bibliotek"", ""Din daily mix"", ""Din musik2. Är det inte tänkt att det ska vara Mitt Bibliotek när det är just min musik, min daily mix och mina spellistor?? @147836 @8199",feature_request_or_feedback,,True,non_english,3,[],feature_request_or_feedback,escalate,non_english,rule: message is not in English,"Hey! We can help out in English via Twitter, but we also have Swedish support via email at https://t.co/ZgU70TbP8M",,[],0.38610185110490525,escalate
G0028,A,@642 @148611 san na po ang PIN number??? Nakailang ulit ko na to https://t.co/NTSEhz4Wvf,account_access_security,,True,non_english,3,[],other_unclear,escalate,non_english,rule: message is not in English,"Hi Mary! We currently don't have support in Filipino, so we hope you don't mind if we're replying in English. What's happening exactly?",,[],0.31539487015521916,escalate
G0029,A,"@115888
Hello, just paid for premium and am not getting the service",payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,rule: policy pattern 'payment_refund' matched,Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage https://t.co/ldFdZR1cbT,,[],0.29810311213988955,escalate
G0034,B,"@117153 Hi I've paid 3 months premium but still free account cab you check on this. Thanks. Here's the ref number LKRVEV91, I've paid again but still free here's the 2nd reference number MUL7GG36",payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,rule: policy pattern 'payment_refund' matched,Hi Dina! We just responded to your DM. We'll continue to help out backstage,,[],0.2866461899840097,escalate
G0036,B,"@115888 i found out that ive been getting charged with a premium in my itunes “subscription” but i have been unsubscribed since september and i’m just on my free account, i can’t find any help feature to reach out to your app CS",payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,rule: the nearest historical reply hands the customer to DM,Hi there! Can you DM us your account's email address or username? We'll take a look backstage https://t.co/ldFdZRiNAt,,[],0.28363009261678424,escalate
G0037,A,"@SpotifyCares  i can't join the Spotify Premium, that i had use it for a while but i can't use it since last week! please help",payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,auto,none,rule: no escalation pattern matched,Hey! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM,,[],0.22010505102893937,auto
G0038,A,"So @115888 you kick me off my families Family Plan then your website isn't allowing me to accept the invitation while trying to get back on the plan, why?",family_or_student_plan,,False,none,3,[],payment_billing_subscription,escalate,payment_refund,rule: the nearest historical reply hands the customer to DM,"Hi there! Can you DM us the email address or username on your wife's account, as well as the plan owner's? We'll take a look backstage https://t.co/ldFdZRiNAt",,[],0.3030365491144191,escalate
G0039,B,@SpotifyCares I can't get spotify to accept payment so I can upgrade to premium. I want to pay you!!! Please help :),payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,auto,none,rule: no escalation pattern matched,"Hey! Glad to hear that you were able to upgrade to Premium. If you're interested in joining the band, check out https://t.co/c1Z94oBFOl",,[],0.3386658050706937,auto
G0040,B,"@115888 I recently updated my account details to claim student discount, however I’m now being charged for Premium and the student price! Please can you help me! 😞",payment_billing_subscription,family_or_student_plan,True,payment_refund,3,[],family_or_student_plan,escalate,payment_refund,rule: policy pattern 'payment_refund' matched,"Hey, help's here! Can you DM us your account's username or email address? We'll take a look under the hood https://t.co/ldFdZRiNAt",,[],0.282025205333578,escalate
G0042,A,@115888 when is the hi-fi tier coming?,feature_request_or_feedback,,False,none,3,[],playback_or_app_issue,auto,none,rule: no escalation pattern matched,"Hi! We don't have any info to share right now, but you can show your support for Lossless streaming by voting at https://t.co/jA0OzJ0OO3",,[],0.3998140119784736,auto
G0043,A,@127637 des soucis avec la connection @118117 ? Impossible de me reconnecter à ma Play:1 Cc @SpotifyCares @137949,playback_or_app_issue,,True,non_english,3,[],playback_or_app_issue,escalate,non_english,rule: message is not in English,"Hey! We hope you don't mind us replying in English, but we've sent you a DM 🙂",,['claims_action_taken'],0.3106636098303949,escalate
G0044,B,@SpotifyCares please please please help me update my payment info. it’s not working. please help,payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,rule: policy pattern 'payment_refund' matched,"Hey Darren, help's here. Can you tell us more about what's happening? What device, operating system, and Spotify version are you using?",,[],0.5042611618451729,escalate
G0045,A,tell @115888 to fix my album info!,content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,rule: no escalation pattern matched,Hey! It sounds like the Autoplay feature is switched on. Having the feature enabled means that once you finish the album/playlist a radio station based on the album/playlist will start. Here's our guide on how to switch it off: https://t.co/R2NEIUoQFA,,[],0.20218859344220702,auto
G0047,A,"@SpotifyCares my music is repeatedly being undownloaded or refusing to show up in android. I have cleared caches, reinstalled, managed offline devices and it happens repeatedly - please advise.",playback_or_app_issue,,False,none,3,[],playback_or_app_issue,auto,none,rule: no escalation pattern matched,"1: Hey Kayla, sorry to hear that! Check out the steps under “Downloads unexpectedly removed”...",,[],0.2749124233313954,auto
G0049,A,@115888 does the app just not work in Fiji or something? Cause I’ve been trying to sign up and it won’t let me😩😭,content_request_or_availability,,False,none,3,[],payment_billing_subscription,auto,none,rule: no escalation pattern matched,Hi there! We're launching regularly in countries around the world. Sign up here to be first to hear: https://t.co/XDwWzj7cLP,,[],0.29534602344720207,auto
G0050,A,@SpotifyCares you guys say i will resiive a email but still i havnt got anny thing,account_access_security,support_followup_or_complaint,True,account_or_pii,3,[],payment_billing_subscription,escalate,payment_refund,rule: the nearest historical reply hands the customer to DM,"Hey James, help's here! Don't worry, we'll help out. We'd like to share more info with you. Can you send us a DM instead? https://t.co/ldFdZRiNAt",,[],0.2474010437408405,escalate
G0051,A,"@115888 nothings working or loading it will only let me play songs i’ve downloaded but home and search and browse option won’t load, this is happening for others as well https://t.co/jasAECJVMd",playback_or_app_issue,,False,none,3,[],playback_or_app_issue,auto,none,rule: no escalation pattern matched,Hey there! Can you send us the link to the album? We'll take a look under the hood,,[],0.20845730819392444,auto
G0052,A,"@115888 I need you to get tools discography available to stream, this is my only Christmas wish",content_request_or_availability,,False,none,3,[],feature_request_or_feedback,auto,none,rule: no escalation pattern matched,"Hey! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa",,[],0.3410281607594298,auto
G0053,A,"@115888 On my iphone X, when I play an album it jumps to random songs.  Only plays one song from the album then goes to another random song.  Just started to happen over the weekend.",playback_or_app_issue,,False,none,3,[],feature_request_or_feedback,auto,none,rule: no escalation pattern matched,Hey! Can you let us know which device/OS and Spotify version you're using? We'll see what we can suggest,,[],0.3004270238451241,auto
G0054,A,Does anyone know why @115888 isn't working?,playback_or_app_issue,,False,none,3,[],playback_or_app_issue,auto,none,rule: no escalation pattern matched,"Hey there! We’d love to have all of his stuff available, but we have some info about content here: https://t.co/0i8GpimuDa",,[],0.4966676943820733,auto
G0055,A,I've picked up on @115888 shuffle algorithm and I just want it to be genuinely random. Can you turn off your algorithm for me? Thanks,library_or_playlist_problem,,False,none,3,[],payment_billing_subscription,auto,none,rule: no escalation pattern matched,Hey there! We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: https://t.co/T3vZnSL3od,,[],0.3875925935478093,auto
G0058,B,"@SpotifyCares hi after of 3 months, how much money would have I pay to listen music? Any feature of Spotify app is free? Why you make services have a cost? Tell me motives please. Thanks",payment_billing_subscription,,False,none,3,[],content_request_or_availability,auto,none,rule: no escalation pattern matched,1: Hey there! We're sorry you feel that way. We suggest adding your vote to the idea to help make it happen. We'll also let our devs...,,[],0.33033705860356355,auto
G0059,A,@116130 @SpotifyCares @118062 when will ‘reputation’ be on Spotify!?😫😍,content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,rule: no escalation pattern matched,"Hi, Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c",,[],0.6443854022166877,auto
G0060,A,Is anyone else’s @115888 down??,playback_or_app_issue,,False,none,3,[],playback_or_app_issue,auto,none,rule: no escalation pattern matched,Hi Carla! That doesn't sound good. Can you let us know what's happening exactly? We'd love to lend a hand,,[],0.5242131845648207,auto
G0063,A,"@115888 should publish a “Shuffle All” feature that shuffles all of Your Daily Mixes

@125633 @SpotifyCares @117168",feature_request_or_feedback,,False,none,3,[],feature_request_or_feedback,auto,none,rule: no escalation pattern matched,Hey! We’ve made some improvements to our shuffle algorithm. We’d love to hear your feedback here: https://t.co/T3vZnSL3od,,[],0.26434755065185084,auto
G0064,B,Hey @115888 pls bring back the touch preview feature. It was the best feature you had ☹️,feature_request_or_feedback,,False,none,3,[],support_followup_or_complaint,auto,none,rule: no escalation pattern matched,Hey! We have more info about this here: https://t.co/pXBCq8GlsI. Give us a shout if you have any questions,,[],0.688446748551112,auto
G0066,B,"@SpotifyCares I can't log into spotify application on my computer.   All I get is the message 'service is temporarily unavailable, please try again later. (Error code: 404).  Been like this for a week.  Phone and desktop working fine.",playback_or_app_issue,,False,none,3,[],payment_billing_subscription,auto,none,rule: no escalation pattern matched,"Hey Gerardo! Help's here. Can you let us know what device, operating system, and version of Spotify you're using? We'll check backstage",,[],0.2845607331192346,auto
G0067,B,"@SpotifyCares 
I want to know if you guys charge for the month past or coming month ??? Please answer me!!",payment_billing_subscription,,False,none,3,[],payment_billing_subscription,escalate,payment_refund,rule: the nearest historical reply hands the customer to DM,Hey there! We've just sent you a bit more info over DM. We'll carry on helping out there,,['claims_action_taken'],0.32038526145591073,escalate
G0068,A,@SpotifyCares hello I'm trying to sign up for the spotify premium for 3 months THING but every every time I put my bank details and click next it says the site is timed out or something,payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,auto,none,rule: no escalation pattern matched,"Hi there. Don't worry, help's here. Can you try using a different browser or an incognito window instead? Let us know how it goes",,[],0.2535439282645538,auto
G0069,A,"Hey @115888 would ❤️ you forever if you could put out a ""Baby, It's Cold Outside""-free holiday playlist 

x, team SG",feature_request_or_feedback,,False,none,3,[],feature_request_or_feedback,auto,none,rule: no escalation pattern matched,"Hey JP! The ""Happy Holidays"" genre should be available soon. Check out your app's Browse &gt; Genres &amp; Moods from time to time 🙂",,[],0.24991974772113867,auto
G0070,B,"@SpotifyCares Should I be worried about having a lot of my saved music under my ""Liked from Radio"" playlist? Is that ever in danger of being deleted/changed/something?",library_or_playlist_problem,,False,none,3,[],feature_request_or_feedback,escalate,account_or_pii,rule: the nearest historical reply hands the customer to DM,"Hi Dylan, help's arrived! Can you DM us your account's email address? We'll check things backstage https://t.co/ldFdZRiNAt",,[],0.22047420098466966,escalate
G0071,A,nako spotify,other_unclear,,True,no_actionable_content,3,[],playback_or_app_issue,escalate,no_actionable_content,rule: no actionable text,"Hey! We're sorry to hear you feel that way, but we're here to help. Can you DM us your account's email address? We'll check backstage",,[],0.7521605429778241,escalate
G0073,A,"@115888 @SpotifyCares yeah... if you could just fix your app, that would be great 👍🏼 https://t.co/kdFUROKRNy",playback_or_app_issue,,False,none,3,[],feature_request_or_feedback,auto,none,rule: no escalation pattern matched,Hey there! What's happening exactly? We'll see what we can suggest,,[],0.37348157214519595,auto
G0075,B,"@SpotifyCares hey! Thinking about premium but want to know if album art will show in my car. Will be from downloaded music, not streamed. This is important as it's a deal breaker!!",feature_request_or_feedback,,False,none,3,[],playback_or_app_issue,auto,none,rule: no escalation pattern matched,Hi! Check out the official idea and add your vote to let our devs know it's something you'd like to see: https://t.co/SEK4E4gi22,,[],0.2039862830897055,auto
G0076,B,@SpotifyCares I'm trying to update my payment information and it keeps kicking me to Spotify for Students. I'm no longer a student; I just want to update my payment info for a premium account. I think this is a website bug,payment_billing_subscription,family_or_student_plan,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,rule: policy pattern 'payment_refund' matched,Hi Eric! Can you try using a different browser or an incognito/private browsing window to see if that helps? Let us know how it goes,,[],0.41660308673541074,escalate
G0077,A,Fwd: @spotifycares https://t.co/U3XE32TsG4,other_unclear,,True,no_actionable_content,3,[],other_unclear,escalate,no_actionable_content,rule: no actionable text,Hi Teki! We're afraid this isn't currently possible. We'd suggest adding your vote to a similar idea at https://t.co/hlXvRg5Zog,,[],0.8294964908604632,escalate
G0078,A,"Dear .@115888 

STOP DELETING MY DAILY MIXES!",library_or_playlist_problem,,True,anger_churn,3,[],playback_or_app_issue,escalate,non_english,rule: message is not in English,Hey! We’ve made some improvements to our shuffle algorithm. We’d love to hear your feedback here: https://t.co/T3vZnSL3od,,[],0.3863242204398315,escalate
G0079,B,@SpotifyCares why was I not notified about needing to re-verify my student account eligibility? I tried to get the student account again and the website now says I’m a student but I still can’t access Hulu. Do I have to wait a whole month? And can the $9.99 be reversed?,family_or_student_plan,,True,account_or_pii,3,[],payment_billing_subscription,auto,none,rule: no escalation pattern matched,Hey Emily! Can you try to use an incognito window then head to https://t.co/anKs5CbHuB? https://t.co/ldFdZRiNAt,,[],0.23182960728208057,auto
G0080,A,Appreciate it. https://t.co/7BxCc61d9G,other_unclear,,False,none,3,[],content_request_or_availability,escalate,no_actionable_content,rule: no actionable text,"Hi there! We’d love to have all of his stuff available, but we have some info about content here: https://t.co/0i8GpimuDa",,[],0.5276882121394166,escalate
G0082,A,"@115888 I was listening to Spotify today, tried now and it's logged me out and won't let me sign back in. Tried to reset password but doesn't recognise my username/email. What's going on???",account_access_security,,True,account_or_pii,3,[],account_access_security,escalate,account_or_pii,rule: policy pattern 'account_or_pii' matched,"Hey there! Don't worry, we can help. Can you DM us your account's email address? We'll take a look under the hood https://t.co/ldFdZRiNAt",,[],0.38577088766863077,escalate
G0084,B,@117153 I'm premium but the commercials haven't stop. Is it something wrong with Spotify?,payment_billing_subscription,,True,payment_refund,3,[],playback_or_app_issue,escalate,payment_refund,rule: policy pattern 'payment_refund' matched,Hey Dana! Does logging out and logging back in help? Restarting your device is also worth a try. Let us know how it plays out,,[],0.32418247871912825,escalate
G0085,B,"@115888 needs to add @5413's version of ""What Dreams Are Made Of"" on their site!! I'm not down with that shitty Kids Bop version!!",content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,rule: no escalation pattern matched,Hey! Where possible we have both versions available. More info here: https://t.co/uKBxlsmKqi,,[],0.27146350818969095,auto
G0089,A,Are you kidding me @115888 ? In a 50 minute period I got nine minutes of music and the rest was ads come on please stop this I know you guys gotta make money but come on now,feature_request_or_feedback,,False,none,3,[],payment_billing_subscription,auto,none,rule: no escalation pattern matched,Hey Marius! There's currently a 10k limit in Your Music (Songs + Albums + Artists). More info here: https://t.co/59ABtm5Ftl,,[],0.3109985323570846,auto
G0091,A,hey @115888 where’s the rest of the heathers soundtrack ur making it v hard for me to listen to it when i’m out of the house,content_request_or_availability,,False,none,3,[],feature_request_or_feedback,auto,none,rule: no escalation pattern matched,"Hey there! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa",,[],0.3724931178440854,auto
G0093,A,@115888 is it a feature to use my password as the very prominently displayed and in clear text username in the app now?   #WTF #netsec miss,account_access_security,,True,account_or_pii,3,[],account_access_security,escalate,account_or_pii,rule: the nearest historical reply hands the customer to DM,Hi Stephanie! Could you send us a DM with your account's email address? We'll do our best to help out https://t.co/ldFdZRiNAt,,[],0.1993011966358735,escalate
G0094,A,"@SpotifyCares - I'm Premium and it's telling me in not? Why am I seeing ads?
Please sort this out asap",payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,rule: policy pattern 'payment_refund' matched,"Hi George! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa",,[],0.2641387656952092,escalate
G0097,A,I’d like to see my @115888 play count for both Twinkle Twinkle Little Star (the hit single) and the album “2017 White Noise for Baby Sleep” #breakingrecords #repeatONE,feature_request_or_feedback,,False,none,3,[],feature_request_or_feedback,auto,none,rule: no escalation pattern matched,"Hey there! Can you let us know what device, Android, and Spotify version you're running? We'll see what we can suggest",,[],0.1488026549518103,auto
G0099,B,"@117153 Can I tweet at this account in Spanish?
Because I need help",support_followup_or_complaint,,False,none,3,[],account_access_security,auto,none,rule: no escalation pattern matched,Hi there! The cavalry's arrived. Can you let us know what's happening exactly? We'd love to lend a hand,,[],0.25983141823248607,auto
G0101,A,"There really needs to be @115888 feature where you can add a specific part of a song, rather than the whole song, to a playlist.",feature_request_or_feedback,,False,none,3,[],feature_request_or_feedback,auto,none,rule: no escalation pattern matched,Hi Allison! Sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users 😉,,[],0.29596557459435646,auto
G0102,B,@115888 I was paying for a student membership and all of a sudden there’s a premium charge on my account for this month?,payment_billing_subscription,family_or_student_plan,True,payment_refund,3,[],payment_billing_subscription,auto,none,rule: no escalation pattern matched,Hey Caitlin! Can you let us know what's happening exactly? We'll see what we can do to help,,[],0.3009551199101532,auto
G0103,A,why RBD is not on spotify??? @SpotifyCares,content_request_or_availability,,False,none,3,[],content_request_or_availability,auto,none,rule: no escalation pattern matched,Hey! We'd love to have them on Spotify! Hopefully we will in the future. Check this out: https://t.co/MEjmIRL2eB,,[],0.5776313258507247,auto
G0105,A,@115888 thanks for over charging me 5 times this month,payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,rule: policy pattern 'payment_refund' matched,"Hi there, that doesn't sound good. Can you DM us your account's email address? We'll take a look backstage https://t.co/ldFdZRiNAt",,[],0.3378052605252905,escalate
G0106,B,@117153 Hello. I am having issues with my Spotify family premium.,family_or_student_plan,,False,none,3,[],payment_billing_subscription,escalate,payment_refund,rule: the nearest historical reply hands the customer to DM,Hey Roni! Can you DM us your account's username and email address? We'll take a look backstage https://t.co/ldFdZRiNAt,,[],0.5288565087677971,escalate
G0107,B,@115888 hey I can't get in in my account and can't change the password.,account_access_security,,True,account_or_pii,3,[],account_access_security,auto,none,rule: no escalation pattern matched,Hey! Can you send us any email addresses or usernames you may have used to create an account? We'll take a look backstage https://t.co/ldFdZRiNAt,,[],0.3207846552989606,auto
G0108,B,"@SpotifyCares hi, I need help getting into my Spotify account. My email is no longer in use and I can't reset my password! Help!",account_access_security,,True,account_or_pii,3,[],account_access_security,escalate,account_or_pii,rule: policy pattern 'account_or_pii' matched,"Hey, helps here! Try resetting your password here: https://t.co/jGP5GWOoVY. Let us know if that works",,['sensitive_request_public'],0.3473036406812414,escalate
G0110,B,@115888 I got a new debit card and am trying to change my payment information for my account. It’s not allowing me to change anything though. Help,payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,rule: policy pattern 'payment_refund' matched,Hey! Help's here. You can update your payment details by logging in to https://t.co/Q1zNbUXR4q,,[],0.2764693920707464,escalate
G0111,A,@SpotifyCares I have the Student discount. I wanted to update my payment method but it shows the full price of 9.99. What should I do?,family_or_student_plan,payment_billing_subscription,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,rule: policy pattern 'payment_refund' matched,Hi Eric! Can you try using a different browser or an incognito/private browsing window to see if that helps? Let us know how it goes,,[],0.3294526910099766,escalate
G0113,A,@SpotifyCares having some issues,support_followup_or_complaint,,False,none,3,[],account_access_security,escalate,account_or_pii,rule: the nearest historical reply hands the customer to DM,Hey Roni! Can you DM us your account's username and email address? We'll take a look backstage https://t.co/ldFdZRiNAt,,[],0.5646134075210408,escalate
G0116,A,@SpotifyCares - any chance you can help? I didn't realise how much I rely on Spotify until I didn't have it any more :( https://t.co/hT2JJxSEsH,support_followup_or_complaint,,False,none,3,['image_only'],content_request_or_availability,escalate,account_or_pii,rule: the nearest historical reply hands the customer to DM,Hey there! The cavalry's here. Could you DM us your account's email address? We'll take a look under the hood https://t.co/ldFdZRiNAt,,[],0.2645285055635813,escalate
G0117,B,@SpotifyCares Why was my account charged 3 times? I don’t know who to contact about this situation. The site just takes me to random question.,payment_billing_subscription,support_followup_or_complaint,True,payment_refund,3,[],payment_billing_subscription,escalate,payment_refund,rule: policy pattern 'payment_refund' matched,Hey! Can you DM us your account's email address or username? We'll take a look backstage https://t.co/ldFdZRiNAt,,[],0.315038329824359,escalate
G0118,A,@SpotifyCares hello quick question - where do i sign up to get end of year stats? BECAUSE I MISSED OUT LAST TIME :'(,feature_request_or_feedback,,False,none,3,[],payment_billing_subscription,auto,none,rule: no escalation pattern matched,Hey! We've responded to your DM. Let's continue our conversation there 🙂,,['claims_action_taken'],0.4138785304257809,auto
G0119,A,@SpotifyCares please help meeee,support_followup_or_complaint,,False,none,3,[],payment_billing_subscription,auto,none,rule: no escalation pattern matched,"Hey Darren, help's here. Can you tell us more about what's happening? What device, operating system, and Spotify version are you using?",,[],0.7541564341533858,auto
G0121,B,@SpotifyCares  your customer service is poor.... today I was advised to change the password on my hacked account ... might be a challenge don’t you think ?!,account_access_security,support_followup_or_complaint,True,account_or_pii,3,[],account_access_security,escalate,account_or_pii,rule: policy pattern 'account_or_pii' matched,"Hey Carlos! You've made us blush a little. If there's anything else, just https://t.co/AUc7DGJpgF🙂",,[],0.27204780647171056,escalate
G0122,A,Am I the only one who’s Spotify isn’t working right now ? @115888,playback_or_app_issue,,False,none,3,[],playback_or_app_issue,auto,none,rule: no escalation pattern matched,Hey there! That's not cool. Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted,,[],0.4108354332297597,auto
G0123,A,Wtf is this lmao @115888 @116602 @118134 https://t.co/Z5ba6HJ7ED,other_unclear,,True,no_actionable_content,3,[],playback_or_app_issue,auto,none,rule: no escalation pattern matched,Hey Serge! The Stranger Things Mode is in partnership with Netflix to promote the latest season of Stranger Things. It's a cool feature available for users who stream from the official playlists of the series. You can try it out to see for yourself 🙂,,[],0.645001907751933,auto
G0124,A,"@SpotifyCares Hi, spotify has written off 10 euro’s automatically while it’s not even on my invoice. Could you Please help me?",payment_billing_subscription,,True,payment_refund,3,[],payment_billing_subscription,auto,none,rule: no escalation pattern matched,"Hey, sorry to hear that! The steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF should help with this",,[],0.1977762452346671,auto
